id,genre,song_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
637UDCAD6UE0Ik3s039Ppi,Hiphop,Hazeus View,0.655,0.656,9,-6.25,1,0.315,0.28,0,0.111,0.586,179.614,219505
6v4s7JosY38tu0hTZGpgrx,Hiphop,Christ Conscious,0.649,0.717,4,-5.021,1,0.262,0.0131,3.26E-05,0.18,0.589,173.596,173793
23bOfmnZiN42pB1frXNyak,Hiphop,Paper Trail$,0.548,0.829,1,-4.103,0,0.285,0.339,0,0.537,0.452,187.24,194739
4QZxGuNnoAth7qxzVOd3oR,Hiphop,Trillmatic (feat. A$AP Nast & Method Man),0.837,0.807,11,-3.288,0,0.284,0.0381,0,0.206,0.721,189.936,239240
6ImrWnhjEOw5re3cGLMIHJ,Hiphop,Buck Shots,0.433,0.85,10,-5.79,0,0.416,0.325,0,0.356,0.58,159.956,167813
643PW82aBMUa1FiWi5VQY7,Hiphop,Babushka Boi,0.897,0.743,10,-5.446,0,0.222,0.304,4.44E-05,0.137,0.905,134.979,187105
2gAGWaK4wvt2xrFUlR4mK8,Hiphop,Jukebox Joints (feat. Joe Fox & Kanye West),0.284,0.803,2,-5.293,0,0.173,0.302,0,0.242,0.553,135.072,323960
5cYZm4KeDKM8Pw8z5XRKJt,Hiphop,Wavybone (feat. Juicy J & UGK),0.7,0.642,2,-8.673,0,0.317,0.0162,2.94E-06,0.206,0.381,149.989,303000
3PobmXFH3M2t66bjyakHrK,Hiphop,Grippin Woodgrain (feat. ASAP Rocky),0.722,0.707,11,-7.812,1,0.111,0.049,0,0.198,0.408,135.11,228253
7xVLFuuYdAvcTfcP3IG3dS,Hiphop,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.174,0.284,130.009,283693
7eaKWfov7b2Qa2n6HTesL3,Hiphop,Shabba (feat. A$AP Rocky),0.869,0.712,9,-6.136,1,0.103,0.0715,0,0.272,0.435,120,275867
2rqUblDWJKlMVwh9uJc0Vv,Hiphop,Yamborghini High (feat. Juicy J),0.838,0.765,7,-6.299,1,0.28,0.0283,1.50E-05,0.0779,0.635,137.767,302004
4pdgV8qr9Oytcv6thCdiIZ,Hiphop,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",0.848,0.663,8,-5.606,0,0.245,0.523,0,0.108,0.333,133.993,255413
2JZpS2sOdJy37oBpn1GuPW,Hiphop,WOLF,0.426,0.303,1,-11.52,0,0.0787,0.316,0.00795,0.411,0.383,139.042,109893
2wK7y55bzry7tUDmDqYaz7,Hiphop,48,0.558,0.887,1,-8.083,1,0.276,0.132,0,0.89,0.535,119.893,247293
5AnVuHLmgipXkFmBvj2Q6H,Hiphop,Colossus,0.442,0.6,2,-9.087,1,0.357,0.266,0,0.31,0.725,164.924,213320
6oVFpdtDzSgRLv8rUgFVUW,Hiphop,Lone,0.313,0.761,4,-8.509,0,0.266,0.442,0,0.741,0.591,162.606,237107
4y4KG66qCAN2TTevOAEjHy,Hiphop,She,0.351,0.622,8,-6.495,0,0.235,0.256,3.44E-05,0.613,0.457,166.75,253387
7er0EUMY653mxZ1NVD9mwQ,Hiphop,"FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)",0.53,0.427,9,-7.338,0,0.0275,0.405,0.0832,0.0976,0.195,150.222,179043
5DXJ7agkkKytxX8Z2x1fY3,Hiphop,"BLOW MY LOAD (feat. Wanya Morris, Dâm-Funk, Austin Feinstein & Sydney Bennett)",0.397,0.701,1,-7.328,1,0.0737,0.0127,0.000207,0.749,0.179,149.036,190285
6Xw3iWrQKgArwlRhVuU9CK,Hiphop,"2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)",0.352,0.693,10,-7.412,0,0.361,0.334,6.21E-05,0.611,0.348,177.71,409779
6KuXb26rHuRy3ZDse1VRmx,Hiphop,Where This Flower Blooms (feat. Frank Ocean),0.686,0.429,8,-10.402,0,0.15,0.71,3.41E-06,0.166,0.27,130.09,194933
7KA4W4McWYRpgf0fWsJZWB,Hiphop,See You Again (feat. Kali Uchis),0.558,0.559,6,-9.222,1,0.0959,0.371,7.49E-06,0.109,0.62,157.116,180387
4bEcoz1OcfMgUbp2ft8ieQ,Hiphop,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),0.48,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,180.068,255653
39u2PsqrAZpZ0KPx6CjasV,Hiphop,Droppin' Seeds (feat. Lil' Wayne),0.401,0.532,5,-11.554,0,0.508,0.103,0,0.478,0.413,169.554,60000
0qtK3XwbuG153dmwB8iepL,Hiphop,Glitter,0.449,0.434,1,-11.777,1,0.243,0.306,2.76E-06,0.633,0.371,157.14,224893
51RN0kzWd7xeR4th5HsEtW,Hiphop,IGOR'S THEME,0.467,0.672,10,-7.371,0,0.377,0.00559,0.243,0.607,0.0648,163.1,200693
5hVghJ4KaYES3BFUATCYn0,Hiphop,EARFQUAKE,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98E-06,0.795,0.413,159.27,190067
1nXZnTALNXiPlvXotqHm66,Hiphop,A BOY IS A GUN*,0.417,0.689,2,-8.302,0,0.178,0.575,0,0.496,0.505,159.136,210253
0d8ONGx43ZprlHlmLZODpD,Hiphop,"Analog 2 (feat. Tyler, The Creator, Frank Ocean & Sydney Bennett)",0.599,0.673,1,-8.363,1,0.566,0.229,3.77E-05,0.066,0.262,148.044,276387
67nRofeeMvysUeO4FxB6tL,Hiphop,"Sam (Is Dead) (feat. Domo Genesis & Tyler, The Creator)",0.504,0.634,5,-8.582,0,0.394,0.385,0.000396,0.151,0.463,161.992,202067
2gEmgpnxseKEVRTwkSGopN,Hiphop,White (feat. Frank Ocean),0.51,0.0671,3,-12.163,0,0.0689,0.744,0,0.166,0.197,106.017,122933
53dkS3h9uTNsWYZTPacnpx,Hiphop,Oldie,0.839,0.583,1,-5.941,1,0.268,0.239,0,0.262,0.564,175.98,636213
5NhlpQ6BOIz3S5welptk1W,Hiphop,Sober,0.707,0.562,0,-7.621,1,0.0305,0.124,1.58E-05,0.561,0.418,196.188,252026
00GOPLxW4PGQuUYdPJh8K1,Hiphop,IV. Sweatpants,0.71,0.47,1,-9.33,0,0.142,0.154,0,0.643,0.581,160.054,180675
2ZltjIqztEpZtafc8w0I9t,Hiphop,3005,0.472,0.448,6,-7.272,0,0.326,0.113,0,0.0914,0.636,166.077,234215
2Wd1jxXCTPhDCy2GMPC9fB,Hiphop,Fire Fly,0.673,0.887,11,-4.121,0,0.22,0.146,0,0.272,0.484,174.968,203053
7xE37ctm10lifJZpmFLlX7,Hiphop,V. 3005 - Beach Picnic Version,0.561,0.431,8,-9.53,1,0.0444,0.0108,0.202,0.117,0.132,165.854,225867
6U0FIYXCQ3TGrk4tFpLrEA,Hiphop,SUGAR,0.453,0.538,1,-8.212,1,0.0638,0.449,0,0.19,0.516,122.973,204533
438wODjSTL2jgn1nePaNew,Hiphop,SUGAR (Remix) [feat. Dua Lipa],0.661,0.523,8,-5.902,1,0.0381,0.483,0,0.469,0.536,122.948,222009
6e7hIhOLH9zvb3zP5O5gt0,Hiphop,BOY BYE,0.869,0.747,9,-7.143,1,0.151,0.512,0,0.124,0.784,124.932,142187
3wE9jU1zReHLMHLgAsWIYX,Hiphop,ST. PERCY,0.611,0.635,2,-7.016,1,0.31,0.367,0.00568,0.068,0.739,164.174,210773
2c09gumRCmu3qmbcqdQbUN,Hiphop,THUG LIFE,0.576,0.74,0,-6.195,1,0.0854,0.274,3.00E-06,0.0948,0.37,159.959,122987
3djWN7th03XZtmF5s3C1Lv,Hiphop,J'OUVERT,0.719,0.703,8,-4.114,1,0.253,0.0373,0.000138,0.361,0.501,167.968,234320
0q788echtkCMpQoQes4P6b,Hiphop,JOHNNY,0.612,0.858,0,-5.359,0,0.364,0.442,0,0.205,0.869,160.704,251909
0R6UBiz3fJk4lxhKR5799F,Hiphop,STAINS,0.643,0.662,10,-7.226,0,0.0993,0.474,0,0.237,0.645,113.022,179151
2DgMxFMUQRPthW4ROhjen1,Hiphop,SWEET,0.718,0.628,10,-6.007,0,0.223,0.543,0,0.116,0.722,184.214,274274
1cuYCAodLWgzhwE2KFZ8rC,Hiphop,WASTE,0.416,0.412,9,-11.262,1,0.0361,0.511,0.000423,0.241,0.409,116.84,154406
0IW0qaeyxL5Et4UG2MrJKB,Hiphop,We Don't Care,0.595,0.754,11,-5.827,0,0.181,0.0142,0,0.247,0.647,166.31,239880
5SkRLpaGtvYPhw02vZhQQ9,Hiphop,All Falls Down,0.657,0.734,8,-4.832,0,0.484,0.149,0,0.139,0.434,182.06,223507
5g1vtHqi9uV7xtYeCcFOBx,Hiphop,Jesus Walks,0.637,0.834,3,-4.686,0,0.323,0.614,0,0.317,0.715,174.624,193733
4mmkhcEm1Ljy1U9nwtsxUo,Hiphop,Through The Wire,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21E-06,0.158,0.66,166.178,221227
6yIjtVtnOBeC8SwdVHzAuF,Hiphop,Heard 'Em Say,0.744,0.696,7,-8.313,0,0.162,0.0535,0.0454,0.128,0.563,190.14,203733
2dxjKgT0li4qBI3QwuN9Ih,Hiphop,Touch The Sky,0.552,0.846,9,-4.912,1,0.342,0.0114,0,0.309,0.554,197.12,236600
46fk9wjYcPm0sgym2b7EEE,Hiphop,We Major,0.234,0.88,11,-3.66,0,0.123,0.0107,0,0.045,0.216,171.282,448000
7jAxGkXU58FwNMjqoMahn7,Hiphop,Celebration,0.295,0.776,10,-4.199,1,0.213,0.0164,1.41E-06,0.118,0.35,159.984,198440
2MIBAmYwiuGoKUlpq9B9sZ,Hiphop,Can't Tell Me Nothing,0.596,0.62,5,-6.133,0,0.039,0.0122,0,0.82,0.102,160.058,271600
31I3Rt1bPa2LrE74DdNizO,Hiphop,Flashing Lights,0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,180.964,237507
2T8bL4YC49Ska1yl74qcS0,Hiphop,Everything I Am,0.631,0.623,8,-6.969,1,0.265,0.463,1.70E-06,0.151,0.765,160.46,227893
6R0GRYk2vs2XuBVemYK5YZ,Hiphop,Ultimate,0.493,0.826,9,-3.106,1,0.311,0.095,3.42E-06,0.252,0.75,112.865,189974
2QbGvQssb0VLLS4x5NOmyJ,Hiphop,RICKY,0.776,0.562,9,-6.901,1,0.363,0.0399,0,0.138,0.521,169.03,147867
5mexbTuWx9d8DPZk4sDGF4,Hiphop,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],0.551,0.725,1,-7.619,0,0.189,0.194,0,0.0956,0.692,199.838,210960
5ZJABzmKr9flocrtQqbINO,Hiphop,CASH MANIAC | CAZH MAN1AC [FEAT. NYYJERYA],0.544,0.694,11,-6.648,0,0.428,0.0872,0,0.508,0.4,119.005,198773
0shSP8DgseLewHgAiMC4UL,Hiphop,WISH FEAT. KIDDO MARV,0.655,0.766,5,-6.746,0,0.0736,0.234,0,0.425,0.622,190.034,192013
1AzqpMy3yLYNITSOUrnL8i,Hiphop,DIET_,0.724,0.771,5,-6.208,0,0.369,0.0889,0,0.362,0.867,181.13,143733
67T0J1IDGgRwNMp3vWYaVb,Hiphop,Zenith,0.594,0.705,3,-5.276,0,0.0966,0.0871,0,0.154,0.21,183.43,242890
4Djz7O3kZKbjCpieY9cSXY,Hiphop,Lord Vader Kush II,0.782,0.649,11,-9.23,0,0.0541,0.0705,1.42E-06,0.169,0.0829,123.981,273864
594suifkodzqXMkJlkKRQd,Hiphop,Ice Age,0.462,0.623,5,-8.174,0,0.119,0.00563,0,0.767,0.42,109.237,171908
4RskOlorE7F9Lj6BFgFIhi,Hiphop,These Words Are Everything,0.596,0.577,0,-6.46,0,0.466,0.765,0,0.111,0.504,157.752,311795
5X8cz4Ld3H9WzBs7MFepz0,Hiphop,That's O.K.,0.503,0.61,9,-9.774,1,0.13,0.791,0.0491,0.0989,0.0721,175.782,350324
5vgYekt4Vrgx0aN8LQgMF4,Hiphop,Andrew,0.57,0.318,7,-6.771,1,0.0382,0.106,0.785,0.0913,0.291,158.066,170146
6CTG85NJI1Wm60pxTSRNwL,Hiphop,Never Catch Me,0.526,0.936,8,-4.576,1,0.263,0.316,0.000384,0.261,0.283,162.61,234487
04aZkjGIbYA77PF291nLrb,Hiphop,Oh Shit,0.784,0.828,2,-6.765,1,0.223,0.0771,0,0.346,0.629,103.54,262027
08lGoV8dJpHP0rBBdSVu7v,Hiphop,4 Better Or 4 Worse,0.794,0.758,11,-8.351,0,0.2,0.00226,0.155,0.148,0.652,187.886,304293
2aai3wl5kmvUeWFMiooq0Y,Hiphop,I'm That Type Of Nigga,0.842,0.861,7,-6.197,1,0.223,0.00647,4.89E-06,0.648,0.652,104.287,315840
6bj59RmRmJMrBoqeo02vXK,Hiphop,I'm That Type Of Nigga - Straight Up Faded Mix,0.767,0.92,1,-5.507,0,0.258,0.0434,0.000858,0.284,0.604,198.084,264080
0rq6nzWJ4OCYjr933ZSbIk,Hiphop,Ya Mama,0.789,0.861,10,-5.549,0,0.296,0.086,2.00E-06,0.624,0.751,180.32,260867
3JTDMXSz5qeychTGIhZaSz,Hiphop,Passin' Me By,0.788,0.876,6,-5.665,1,0.24,0.177,0,0.347,0.647,174,303333
1wus9MY47z68gtXPtfYVms,Hiphop,Otha Fish,0.733,0.914,6,-5.267,0,0.27,0.0626,0,0.352,0.947,153.778,321600
4iIiKfpLz5tEmNWw2Mxqke,Hiphop,Panty Raid,0.742,0.783,7,-6.406,1,0.265,0.316,0,0.721,0.733,195.878,245733
4FcGl2MyLVaFnudB1daMUp,Hiphop,Intro,0.725,0.617,7,-6.297,1,0.0733,0.0105,0.00659,0.0688,0.552,189.194,74733
3Dh10QBwBWVQAMJNNhLRq4,Hiphop,You Never Knew,0.73,0.837,6,-5.359,0,0.281,0.385,0,0.321,0.867,184.254,273573
7ibARgSANYCFH650CygfK5,Hiphop,All Things,0.688,0.884,0,-6.132,1,0.189,0.0465,0,0.195,0.76,193.336,199827
7FXj7qI1rSovFpvVjleUrE,Hiphop,Oakland Blackouts,0.817,0.932,1,-4.053,1,0.248,0.312,0.0106,0.284,0.69,170.102,271400
24rpBMW7G1dmu5F1Nn7nrk,Hiphop,Del,0.792,0.806,1,-6.853,0,0.301,0.0786,0,0.0895,0.884,178.104,74533
3RuYKAQtIy9XiiyitB7lSf,Hiphop,One Life One Love,0.744,0.752,2,-5.908,1,0.271,0.0558,0,0.036,0.451,179.84,242027
6axRpFl0s82PfwsNBASrw0,Hiphop,Powers That Be,0.717,0.788,10,-5.793,0,0.401,0.0766,0,0.274,0.659,192.302,294200
2ECYtCiyC3zLvFTybWv75p,Hiphop,Mistadobalina,0.798,0.888,10,-4.415,0,0.16,0.104,9.47E-06,0.323,0.661,199.216,253626
736y1ZQptSw5iaMkbmvu9X,Hiphop,Press Rewind,0.825,0.66,9,-6.977,1,0.327,0.233,0,0.0919,0.699,187.828,277440
5eV0XIpuWFS8H7OYDDxA4E,Hiphop,If You Must,0.778,0.835,7,-7.201,1,0.244,0.0529,0,0.368,0.736,193.764,225400
3HCzj965m8Fz2E8wZkir6q,Hiphop,They Want EFX,0.755,0.459,5,-12.84,0,0.358,0.115,0,0.0851,0.597,196.908,221400
5Zo9KsvmGsFHfwA1zlKv6M,Hiphop,Mic Checka,0.72,0.626,7,-13.758,1,0.363,0.0636,0,0.114,0.519,184.448,295373
7jM8Kk1CPcX6gyeWZjarBT,Hiphop,Da Bichez,0.74,0.552,6,-10.193,1,0.31,0.00293,0,0.11,0.713,179.976,232307
1h20yRsf5WeuHbohrlfcCt,Hiphop,Me Or The Papes,0.713,0.597,6,-10.741,0,0.37,0.0314,0,0.0348,0.803,169.646,265533
1KFIhbTUmGKUG1wUw5M8Am,Hiphop,Ya Playin' Yaself,0.858,0.767,7,-8.645,1,0.302,0.00666,0,0.0489,0.753,183.044,226800
7tx1TUJrT6qxXFXAELqbev,Hiphop,Thieves In The Night,0.816,0.597,1,-6.407,1,0.281,0.147,0,0.138,0.558,184.08,311960
3gRlmtdCyNoKiyozn2pqc9,Hiphop,Mathematics,0.753,0.749,1,-6.132,0,0.316,0.0285,0,0.0845,0.832,187.58,246440
3geOxrDcoeBg522CPGCYvz,Hiphop,Respond/ React,0.885,0.598,6,-6.663,1,0.372,0.198,0,0.384,0.779,190.804,307120
1B53Y95tPd4ah4FExO0egE,Hiphop,What They Do,0.885,0.414,0,-10.539,1,0.168,0.341,0.000289,0.0891,0.683,185.454,357200
4pdLZsxq0y5oJDb6Cxlokw,Hiphop,You Got Me,0.729,0.442,11,-8.106,0,0.285,0.151,0,0.189,0.757,162.058,259307
18bsblFzs3PgmtFsuFLkSD,Hiphop,Fallin' Up,0.801,0.825,10,-6.576,0,0.323,0.125,4.59E-06,0.271,0.718,187.72,309093
1oPxTBaK2Hjtmwd7ICWHbK,Hiphop,Joints & Jam,0.942,0.737,10,-7.21,0,0.0971,0.0166,1.43E-05,0.0443,0.689,106.923,215467
4tEaytMs86hIaOSsiGoLcP,Hiphop,Excursions,0.885,0.608,11,-10.809,1,0.169,0.386,0.0118,0.319,0.707,191.496,234627
6GAemDMWAXa8wZOBkO1gar,Hiphop,Buggin' Out,0.887,0.419,10,-10.961,0,0.353,0.114,0.268,0.129,0.576,192.298,217467
4HfxDJ0uLHTLe0fZrx0MbQ,Hiphop,Check the Rhime,0.881,0.361,11,-14.728,0,0.237,0.0502,0.00458,0.246,0.799,192.86,216693
32WDVNZXIAuu7EqncTTKjH,Hiphop,Electric Relaxation,0.852,0.418,11,-12.823,1,0.42,0.246,0.35,0.126,0.651,196.474,243800
6FI3RJ58Ztl0X1VtA6pVs9,Hiphop,Oh My God,0.866,0.698,10,-7.976,0,0.272,0.0327,0.0187,0.108,0.713,189.28,208840
6qwFuoKqoDI1lOifvEVrPP,Hiphop,Keep It Rollin',0.749,0.359,11,-14.07,1,0.423,0.0204,0.000962,0.178,0.761,177.476,186067
5VEKqp658KuE7uIgTQDyVT,Hiphop,"The Chase, Part II",0.803,0.668,11,-9.546,0,0.328,0.0431,0,0.448,0.695,187.992,242373
3l30bDO9Kn2XJ9H2azq5PY,Hiphop,God Lives Through,0.8,0.646,1,-10.556,0,0.267,0.0806,0,0.0979,0.52,190.21,255547
0PukerHwImpQ2axWQEV1WQ,Hiphop,Phony Rappers,0.904,0.63,6,-6.291,0,0.294,0.317,0,0.0962,0.526,189.906,216173
1LuvccUiy1j9y8hpPBzQNh,Hiphop,Get A Hold,0.927,0.427,10,-8.304,0,0.391,0.0555,0.000692,0.241,0.652,190.46,215267
4cn8HUXDONkLgv68xxtgCx,Hiphop,Separate/Together,0.922,0.477,6,-7.97,1,0.329,0.0177,0.000114,0.107,0.57,195.402,98293
403jySy271rKdvt5HNJaJf,Hiphop,Word Play,0.892,0.514,1,-8.687,1,0.304,0.0946,0.000159,0.0712,0.698,187.244,179560
2MAaiV0bbeq4FpSwPe2rR8,Hiphop,Find a Way,0.773,0.581,8,-8.466,1,0.432,0.0352,0,0.485,0.711,188.186,203067
7EhEPcPa60LlvGuG9R1DOx,Hiphop,Luck of Lucien,0.888,0.574,9,-6.286,1,0.172,0.138,7.16E-05,0.211,0.696,104.716,282520
3Ti0GdlrotgwsAVBBugv0I,Hiphop,Can I Kick It?,0.848,0.666,0,-6.547,1,0.274,0.173,0.000699,0.129,0.744,193.324,251573
5wvxRlpUTSX9CE52yFZsIY,Hiphop,Cell Therapy,0.849,0.476,0,-10.479,1,0.445,0.0966,0,0.105,0.48,166.42,277133
2GHp47AE8HTBF9xpG7FIoz,Hiphop,One Day,0.813,0.544,4,-9.816,1,0.232,0.224,0,0.134,0.699,146.073,324173
2z8tZ7BZ1GzFIlaPt5qWKx,Hiphop,Diamonds & Wood,0.846,0.548,1,-9.875,1,0.605,0.415,0,0.286,0.751,138.02,313427
0z4Ryh7Qg9jKOQXzkUZLVK,Hiphop,"Front, Back & Side to Side",0.818,0.633,2,-5.598,1,0.105,0.0192,1.47E-05,0.0444,0.803,150,313800
4aPTrOPzmdOF2Qmhhcr07p,Hiphop,Doobie Ashtray,0.67,0.563,11,-6.749,1,0.355,0.0551,0,0.066,0.685,145.753,316360
5TQEggGtsutzhOsYFfCAtE,Hiphop,Ain't No Thang,0.678,0.66,1,-5.146,0,0.356,0.0675,0,0.32,0.294,177.711,338933
2pMAmZdHfQHyqJCXJbfhK3,Hiphop,Southernplayalisticadillacmuzik,0.691,0.834,10,-5.802,0,0.225,0.0161,0,0.0559,0.579,172.387,317507
1RXEb6UTxJ05RffnAWfUOE,Hiphop,Player's Ball,0.857,0.764,1,-6.304,1,0.246,0.0398,0,0.425,0.578,186.142,261267
3VKctHo2Rk1Y74KnxVFT7U,Hiphop,Claimin' True,0.612,0.89,9,-6.065,0,0.26,0.117,0,0.313,0.67,173.978,283760
3T790QTg0ebUUk5tCRbtbN,Hiphop,Crumblin' Erb,0.802,0.594,7,-9.72,1,0.268,0.0782,0,0.282,0.548,179.318,309867
2B7hM098uEDiLJqTsUY4Ba,Hiphop,Hootie Hoo,0.782,0.657,1,-7.581,1,0.306,0.224,0,0.0667,0.197,186.866,238907
2q8lHMMso6wx6pb5uwqzOs,Hiphop,Two Dope Boyz (In a Cadillac),0.809,0.718,10,-4.398,0,0.289,0.0127,0,0.062,0.493,185.794,162000
2vfvGlqCB7oertO5VLE0sz,Hiphop,ATLiens,0.918,0.734,11,-2.832,0,0.269,0.0296,8.01E-06,0.191,0.608,194.088,230693
2oLwDI8tZUOh6SmTMRRfKs,Hiphop,Elevators (Me & You),0.772,0.586,10,-10.434,0,0.301,0.0234,0.000722,0.0562,0.643,170.136,265200
50Fp9rUhDZvGJ4UUz4mTwp,Hiphop,Millennium,0.879,0.607,11,-5.097,0,0.326,0.304,4.35E-05,0.137,0.718,184.674,189040
3VO93aw7fZhxKk43pr2RTE,Hiphop,Elevators (Me & You) - ONP 86 Mix,0.658,0.576,0,-10.798,1,0.382,0.19,5.97E-06,0.103,0.497,168.678,277427
4V3N5LvUOh3yDPP16cwAhE,Hiphop,Aquemini,0.707,0.661,1,-5.711,0,0.39,0.245,0,0.176,0.157,178.394,319240
3sQDstyMhCcDJ3mY6onZez,Hiphop,Synthesizer (feat. George Clinton),0.629,0.66,0,-6.645,0,0.376,0.0109,0,0.491,0.469,189.649,311653
5yTQ7Vy6EwKwB64Vho90LI,Hiphop,West Savannah,0.689,0.558,0,-6.565,1,0.437,0.0314,0,0.586,0.473,169.884,246280
1KQymTxNJfWk6vCD5ywKW2,Hiphop,Da Art of Storytellin' (Pt. 1),0.749,0.856,2,-5.833,1,0.235,0.107,0,0.745,0.402,103.773,222653
4GdB5M7GbwLZLouktYocFC,Hiphop,SpottieOttieDopaliscious,0.828,0.656,1,-6.571,1,0.222,0.00259,0.0024,0.144,0.709,124.751,426853
4qfUlchVD7WM4JhA5xio6m,Hiphop,4th Chamber,0.708,0.447,1,-6.305,1,0.0952,0.0271,0.000728,0.102,0.0384,179.24,276968
4EcwMZC5srOdOVUTIkQWkW,Hiphop,Living In The World Today,0.761,0.674,1,-5.839,1,0.0576,0.103,0.019,0.238,0.441,190.07,263173
4dmh3OPtAhbEybhGoOG9TE,Hiphop,Liquid Swords,0.798,0.624,7,-7.249,1,0.391,0.417,1.01E-05,0.34,0.347,178.04,270800
7bp5DfkdK1OAvNJ1U4HfDA,Hiphop,Shadowboxin',0.704,0.642,1,-10.11,1,0.39,0.00704,1.43E-06,0.161,0.72,184.18,209973
1v5cgIyffYtfEx0swttdoE,Hiphop,Bring Da Ruckus,0.794,0.627,11,-9.431,1,0.36,0.234,0,0.35,0.518,175.108,251467
4xOTVtbCPcfxMs2hSt9D6i,Hiphop,Da Mystery of Chessboxin',0.925,0.388,2,-10.508,1,0.419,0.334,0,0.332,0.359,105.056,287840
24vNw0Z0srb4zYXwrakw8E,Hiphop,Wu-Tang Clan Ain't Nuthing ta F' Wit,0.826,0.566,10,-10.747,0,0.31,0.197,0,0.356,0.653,198.26,216133
119c93MHjrDLJTApCVGpvx,Hiphop,C.R.E.A.M.,0.479,0.549,11,-10.551,0,0.373,0.57,0.0239,0.127,0.576,180.985,252187
5XLC8xoqyua4U7wJiZAWik,Hiphop,Method Man,0.903,0.519,7,-10.109,1,0.307,0.0286,0.000907,0.328,0.596,203.122,350560
1Sgj10byiGzPpI2IrXSFEn,Hiphop,Protect Ya Neck,0.817,0.552,8,-10.8,0,0.386,0.032,7.17E-06,0.826,0.808,204.022,291067
3glqlA5qY3bbo8UaUDGPnw,Hiphop,Triumph,0.722,0.639,2,-6.959,1,0.373,0.000917,2.79E-05,0.352,0.324,181.944,338187
3ABG1UQTk0eLYUAeWkmfMi,Hiphop,Shimmy Shimmy Ya,0.814,0.481,0,-5.183,1,0.245,0.097,3.83E-05,0.0495,0.193,192.504,161400
7N1Vjtzr1lmmCW9iasQ8YO,Hiphop,Survival of the Fittest,0.813,0.703,11,-5.077,0,0.268,0.125,1.26E-06,0.237,0.241,189.656,224533
1RjU7UhRICmdFPKxCucLgq,Hiphop,Hell on Earth (Front Lines),0.875,0.658,0,-3.641,1,0.359,0.275,0,0.122,0.661,184.078,274093
5GseQckHgP7uWyaiCd5ZW3,Hiphop,Lifestylez Ov Da Poor & Dangerous,0.683,0.652,3,-8.765,0,0.316,0.262,2.13E-05,0.0892,0.397,170.824,201240
5LZ4d69L4TK8hVyh2q7YEJ,Hiphop,8 Iz Enuff,0.844,0.459,8,-8.827,0,0.364,0.418,0.00816,0.112,0.394,192.038,298840
0kU9oWqYnPeqEca3x2auV9,Hiphop,Danger Zone,0.521,0.481,7,-11.371,1,0.295,0.000325,1.31E-06,0.278,0.341,170.98,216600
2TE1FOBGJ0h7xxIFUjppmd,Hiphop,Street Struck,0.773,0.63,9,-8.039,1,0.432,0.142,1.92E-06,0.237,0.677,173.922,249627
1fZuel2AbnvtOj7BYLEo7L,Hiphop,The Heist,0.781,0.646,1,-9.9,1,0.42,0.00424,0,0.0646,0.813,187,182587
3DPp5qoKdWDqOLHFj7iXVB,Hiphop,Flamboyant,0.844,0.675,11,-9.791,1,0.233,0.279,0,0.113,0.9,187.854,187093
7G3lxTsMfSx4yarMkfgnTC,Hiphop,The World Is Yours,0.678,0.794,10,-6.186,0,0.14,0.274,1.68E-06,0.124,0.54,174.748,290573
0trHOzAhNpGCsGBEu7dOJo,Hiphop,N.Y. State of Mind,0.665,0.91,6,-4.682,0,0.223,0.0394,0,0.227,0.887,168.198,293973
2LhhnqrHPWvXYveZVHLKrd,Hiphop,Life's a Bitch (feat. AZ & Olu Dara),0.775,0.734,7,-5.41,1,0.215,0.00138,0,0.304,0.342,180.002,210840
2W58HMaCbjcUfZnZaeHtcC,Hiphop,Memory Lane (Sittin' in da Park),0.648,0.841,0,-4.322,1,0.212,0.31,0,0.136,0.624,179.128,248213
3p50PUgtBHM6rwUuD3RfFV,Hiphop,One Time 4 Your Mind,0.823,0.547,4,-6.928,0,0.297,0.0547,0,0.229,0.483,155.582,198800
2CPturRUlpvirYr7VpkXCV,Hiphop,It Ain't Hard to Tell,0.69,0.729,11,-5.819,0,0.221,1.70E-05,0.0431,0.152,0.357,182.752,202107
5vxII6AxXbPsAJE5dAdBo9,Hiphop,Rather Unique,0.794,0.668,6,-8.363,1,0.323,0.131,0.00037,0.113,0.634,173.858,289600
3yysH58lQjPaKRdALIHisV,Hiphop,Gimme Your's,0.62,0.514,1,-12.451,1,0.349,0.544,0,0.903,0.442,171.64,187507
